时间,IBI,SDNN
2025-08-26 13:45:44.264,820.00,42.56
2025-08-26 13:45:45.270,820.00,42.92
2025-08-26 13:45:46.188,800.00,43.15
2025-08-26 13:45:46.848,810.00,43.38
2025-08-26 13:45:47.810,660.00,43.85
2025-08-26 13:45:48.161,760.00,43.77
2025-08-26 13:45:49.123,760.00,43.25
2025-08-26 13:45:49.821,840.00,42.97
2025-08-26 13:45:51.094,710.00,42.86
2025-08-26 13:45:51.706,776.00,42.76
2025-08-26 13:45:52.055,820.00,42.76
2025-08-26 13:45:52.971,790.00,42.75
2025-08-26 13:45:53.671,761.00,42.60
2025-08-26 13:45:54.371,718.00,42.82
2025-08-26 13:45:55.335,800.00,43.06
2025-08-26 13:45:56.208,800.00,43.55
2025-08-26 13:45:56.908,770.00,44.04
2025-08-26 13:45:57.831,796.00,44.55
2025-08-26 13:45:58.573,859.00,45.34
2025-08-26 13:45:59.798,860.00,45.09
2025-08-26 13:46:00.149,810.00,45.10
2025-08-26 13:46:00.980,780.00,45.34
2025-08-26 13:46:01.680,750.00,45.31
2025-08-26 13:46:02.686,750.00,44.81
2025-08-26 13:46:03.341,700.00,44.72
2025-08-26 13:46:04.393,800.00,44.49
2025-08-26 13:46:04.655,650.00,45.02
2025-08-26 13:46:05.530,770.00,45.60
2025-08-26 13:46:06.272,840.00,46.02
2025-08-26 13:46:07.498,850.00,46.59
2025-08-26 13:46:07.934,870.00,47.49
2025-08-26 13:46:08.854,830.00,48.52
2025-08-26 13:46:09.815,820.00,49.59
2025-08-26 13:46:10.519,770.00,50.23
2025-08-26 13:46:11.175,730.00,51.18
2025-08-26 13:46:11.828,721.00,52.25
2025-08-26 13:46:12.751,670.00,53.74
2025-08-26 13:46:13.361,720.00,55.34
2025-08-26 13:46:14.370,720.00,57.26
2025-08-26 13:46:14.979,840.00,58.79
2025-08-26 13:46:15.724,830.00,60.45
2025-08-26 13:46:16.688,880.00,61.09
2025-08-26 13:46:17.647,900.00,62.08
2025-08-26 13:46:18.567,900.00,63.32
2025-08-26 13:46:19.226,750.00,64.39
2025-08-26 13:46:20.229,870.00,65.22
2025-08-26 13:46:20.844,720.00,66.13
2025-08-26 13:46:23.119,749.00,67.03
2025-08-26 13:46:24.078,790.00,68.06
2025-08-26 13:46:24.781,911.00,69.49
2025-08-26 13:46:25.744,809.00,70.65
2025-08-26 13:46:26.664,870.00,70.94
2025-08-26 13:46:27.364,890.00,70.96
2025-08-26 13:46:28.279,900.00,70.61
2025-08-26 13:46:29.243,790.00,70.34
2025-08-26 13:46:29.902,840.00,69.98
2025-08-26 13:46:30.909,860.00,69.86
2025-08-26 13:46:31.564,710.00,69.72
2025-08-26 13:46:32.482,730.00,69.36
2025-08-26 13:46:33.179,770.00,68.93
2025-08-26 13:46:33.792,740.00,68.54
2025-08-26 13:46:36.376,840.00,67.78
2025-08-26 13:46:37.074,830.00,66.87
2025-08-26 13:46:38.036,840.00,65.94
2025-08-26 13:46:38.695,670.00,65.11
2025-08-26 13:46:39.613,775.00,64.48
2025-08-26 13:46:40.315,660.00,64.78
2025-08-26 13:46:41.496,710.00,65.10
2025-08-26 13:46:41.930,780.00,65.19
2025-08-26 13:46:42.853,810.00,65.24
2025-08-26 13:46:43.553,770.00,65.11
2025-08-26 13:46:44.468,850.00,64.96
2025-08-26 13:46:45.171,800.00,64.39
